song_name,class,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
Bloom - Bonus Track - The Paper Kites.mp3,relax,129.19921875,164215,1272.984496124,0.2953135327,0.3000448453,0.0900269092,0.4355052311,0.2785418169,0.0775855437,0.2430632167,0.1557356928,0.024253606,5.6434864571,34.2534892195,1173.3015237094,-6.1267967301,53.9529367229,2910.9193810287,0.0064136114,2.7273395617,7.4383810847,0.1514748931,0.0364858657,0.0013312185,1468.6164911278,963.8257247365,928960.027663792,1934.1633906533,671.3253834429,450677.770454816,24.5577771392,7.7953668458,60.7677442608,3031.7358341749,2122.6614072371,4505691.4497739,1.3533473103,1.4986148105,2.2458463501,-0.0218061689,0.0838957549,0.0070384977,0.0558331847,0.0544530889,0.0029651389,-3.556716364983E-06,0.1366326064,0.0186684672,-5.29347416886594E-05,0.0424775518,0.0018043423,2.1443628118,1.0622532875,1.1283820469
Boardwalks - Remastered 2015 Bonus Track - Little May.mp3,relax,129.19921875,165647,1284.0852713178,0.2311328943,0.2973409131,0.0884116186,0.3958017905,0.2858609508,0.0817164832,0.2260694268,0.1795158701,0.0322259476,0.1742463549,1.3527843318,1.8300254484,-15.5973404288,92.3695363053,8532.1312372649,0.0108204594,2.6488801291,7.0165659383,0.0246962868,0.0117687359,0.0001385032,1396.5503791593,777.3362223249,604251.602538321,1931.5776052478,590.1809585082,348313.563785607,24.9308304973,6.0160428679,36.1927717879,2772.5832345685,1855.9296596774,3444474.90167041,0.2054974954,0.2668511741,0.0712095491,-0.0340962266,0.1040770594,0.0108320343,0.0505573285,0.0360456919,0.0012992919,3.78452523364103E-06,0.0250524599,0.0006276258,2.43208978645271E-05,0.005912269,3.49549227394164E-05,4.3189115646,2.398352686,5.7520956063
Bones - Dustin Tebbutt.mp3,relax,75.9995404412,94909,1395.7205882353,0.2717679968,0.2963711205,0.0878358411,0.4124300874,0.2884696239,0.0832147239,0.2281907359,0.176811542,0.0312623214,7.9978948327,54.7653821275,2999.2470795738,-1.2253108548,53.2041834842,2830.6851402186,0.0138823269,2.2954777242,5.2692179821,0.1716795713,0.0689962506,0.0047604823,1233.0177949805,596.560500087,355884.430264093,1719.4758525514,547.0918985187,299309.545424832,23.9534429453,6.5813978935,43.3147982322,2466.8184168199,1378.340513019,1899822.56982954,1.6206192471,1.9003173604,3.6112060704,-0.0260703645,0.0956667027,0.009152118,0.0442336705,0.0272233834,0.0007411126,0.000001999,0.1669259071,0.0278642606,-3.73822240362642E-06,0.044027634,0.0019384327,9.2101950113,2.1036340225,4.4252761007
Brassy Sun - S Carey.mp3,relax,143.5546875,170250,1330.078125,0.2960671431,0.2941777336,0.086540539,0.4150956012,0.2723569574,0.0741783123,0.2386937207,0.1623534448,0.026358641,1.8370076567,14.9572760404,223.7201065487,-14.4902792884,78.8778455124,6221.7145126842,0.0095333319,1.5062514711,2.2687934943,0.075419791,0.0457185917,0.0020901896,836.3243571097,554.6271892613,307611.319067868,1058.1308787586,640.8285793396,410661.268098369,24.8846539657,6.5307558307,42.6507717201,1469.9869445234,1177.7876571092,1387183.7652388,0.719771028,0.9804785231,0.9613381342,0.0282526713,0.0808402167,0.0065351406,0.0400475658,0.0296736143,0.0008805234,2.71423664344184E-06,0.0806305334,0.0065012835,2.1304615529516E-06,0.0175515451,0.0003080567,7.3038367347,1.4029825371,1.9683599995
Brave - Riley Pearce.mp3,relax,57.421875,72064,1264.2807017544,0.2772914115,0.3036839821,0.092223961,0.367682796,0.2908774088,0.084609667,0.2220945791,0.1844107678,0.0340073313,2.6136104253,27.0343829435,730.8578611385,-10.0416754736,76.2283022262,5810.7540602845,0.0110312039,2.1678361958,4.6995137719,0.0880910233,0.058598984,0.003433841,1061.9580212299,892.2510127485,796111.869750782,1262.057579,643.6867979645,414332.69387379,25.5141775509,7.3829412011,54.5078207785,1937.4507845002,1768.8719191955,3128907.86651818,0.709300769,1.0330750511,1.0672440613,0.049545939,0.1127175743,0.0127052515,0.0488802789,0.0564206293,0.0031832874,-0.000005318,0.0952434763,0.0090713194,1.21542570923339E-05,0.0294417571,0.000866817,8.1873560091,4.6738048522,21.8444517964
Bridges - Acoustic - Aisha Badru.mp3,relax,129.19921875,164692,1419.7586206897,0.348399913,0.3127045605,0.0977841422,0.3444068696,0.2913869991,0.0849063833,0.208280652,0.199881223,0.0399525033,6.9592923454,61.2920267001,3756.7125370105,0.3072041316,62.5451060567,3911.8902916438,0.0102127802,3.2413059406,10.5060642009,0.1504870951,0.0879470855,0.0077346899,1503.1604048973,1070.149430231,1145219.80302378,1986.2025937069,723.4217617829,523339.045421123,21.9218758354,6.0514006538,36.6194498724,2964.3862414286,2300.6951560932,5293198.2012706,1.3886828681,1.8755454694,3.5176708077,-0.0172388436,0.1116851904,0.0124735818,0.0528309353,0.0595827285,0.0035501015,5.11115285917185E-06,0.1524606347,0.023244245,1.94716412806883E-05,0.0581386201,0.0033800991,6.868462585,1.2948034693,1.6765160242
Bruises - Lewis Capaldi.mp3,relax,107.666015625,133413,1258.6132075472,0.2481064639,0.3041916965,0.0925325882,0.3779383035,0.2941187459,0.0865058367,0.2332882182,0.1700292345,0.0289099406,10.6948953384,122.5653293855,15022.2599673724,-7.1453379225,59.580295651,3549.811629858,0.0040056334,3.2367447709,10.4765167121,0.1726875007,0.1313448101,0.0172514599,1408.6920467859,1043.2170792595,1088301.87445868,1623.9495007128,607.7852995381,369402.970334641,23.6882565536,6.6353515241,44.0278898489,2494.918246904,1957.3563154338,3831243.74556858,1.5170101749,2.2323875231,4.9835540532,0.0154618614,0.1047213089,0.0109665525,0.0663491831,0.0763217842,0.0058250147,2.75127285931376E-06,0.1749763191,0.0306167118,-8.16112733446062E-05,0.0827872455,0.0068537281,3.8858594104,3.0335897681,9.2026668809
By the River - Acoustic - Stu Larsen.mp3,relax,73.828125,92028,1278.1666666667,0.3519434844,0.3058203364,0.0935260781,0.352115859,0.2886851237,0.0833391007,0.2132950972,0.1945212966,0.0378385348,3.8119090972,33.5191916167,1123.5362066365,0.6103691541,51.3609704931,2637.949289996,0.0129895746,2.6601034713,7.0761504779,0.117321074,0.052577965,0.0027644425,1778.5076342856,909.6368746672,827439.243754247,2350.8223160186,561.9492787624,315786.991901551,22.5532128689,6.9962884263,48.9480517435,4110.3959783312,2182.0482921319,4761334.74919555,1.0997254486,1.3448096775,1.8085130687,-0.008726029,0.0980208546,0.0096080879,0.0562262284,0.0537099427,0.0028847579,-2.35707307183475E-06,0.1063811108,0.0113169411,5.22873961017467E-06,0.0439750329,0.0019338034,4.3189115646,2.2854027301,5.2230656387
Call It Dreaming - Iron & Wine.mp3,relax,151.9990808824,198567,1289.3961038961,0.3269679668,0.2974030997,0.0884486037,0.4469271975,0.2759300417,0.0761373879,0.2470628838,0.1493092923,0.0222932648,3.4959537822,25.0133583522,625.6680960541,-5.9184213908,56.6367517733,3207.7216514288,0.0099100742,2.8180451414,7.9413784189,0.1062494963,0.0610988885,0.0037330741,1743.4804336406,920.2766129974,846909.044429929,2279.9024983622,538.3521078838,289822.992062906,22.4082164423,7.1361004904,50.9239302094,3793.7520597003,2138.0405206225,4571217.26782366,1.0337440312,1.4099511157,1.9879621487,-0.0161652956,0.0875658318,0.0076677749,0.0551735137,0.0545861554,0.0029796484,1.00584747997345E-06,0.1019179448,0.010387267,1.47568357533601E-06,0.0423224047,0.0017911859,3.3982403628,1.5547883797,2.4173669057
Cathedral - Acoustic - Jade Bird.mp3,relax,99.3840144231,121662,1280.652631579,0.2569475781,0.3152182011,0.0993625143,0.3965882181,0.2990592973,0.0894364633,0.230274387,0.1740891726,0.03030704,6.5971939535,55.2152100516,3048.7194210454,-5.4314483754,64.7193411591,4188.5931200717,0.0120136951,3.2103782029,10.3065282055,0.1426286995,0.0977441221,0.009553914,1638.3943047015,891.5717856224,794900.248917955,2086.86825029,478.5705770914,229029.797257624,26.007512929,7.1846479335,51.6191659287,3220.1555281601,1804.2843264017,3255441.93049868,1.1678037691,1.8232414655,3.3242094416,0.0142824701,0.0891174066,0.0079419122,0.0632120138,0.0608558687,0.0037034368,3.65125515600084E-07,0.1524141878,0.0232300851,1.78293282715458E-06,0.0534333773,0.0028551258,5.6227120181,2.9350819473,8.6147060374
Change It All - Harrison Storm.mp3,relax,123.046875,150991,1268.8319327731,0.3117530925,0.310422597,0.0963621887,0.4183902667,0.281460566,0.0792200502,0.2329063441,0.1705519517,0.0290879682,1.8665729181,12.9021611979,166.4657635764,-6.5550758437,66.8544339942,4469.5153446786,0.0083864257,3.2175228815,10.3524534927,0.0834647939,0.0335780904,0.0011274882,1543.4372038192,882.9576362107,779614.18734279,2129.5447909004,516.2331408146,266496.655675342,22.152587384,7.2194116338,52.1199043389,3334.2465049342,2032.2677299326,4130112.12612524,0.7409398767,0.95697238,0.9157961361,0.0116863281,0.0958305248,0.0091834895,0.0512942854,0.0578816914,0.0033502902,1.26272459510801E-06,0.0788386539,0.0062155332,3.59608384314924E-05,0.0283849332,0.0008057044,3.2345396825,1.6609832633,2.7588654008
Change It All - Instrumental - Harrison Storm.mp3,relax,123.046875,151621,1274.1260504202,0.3126131555,0.3107973712,0.096595006,0.4177168184,0.282452804,0.0797795865,0.2327499668,0.1707652959,0.0291607863,1.8592271771,12.865084459,165.5103981366,-6.7535452424,67.2421001353,4521.5000306016,0.0093925321,3.2353654383,10.4675895192,0.0831987262,0.0338157341,0.0011435038,1554.5604029359,900.7143715911,811286.379190802,2132.5957648005,520.1909742148,270598.649654534,22.3362668964,7.1494860335,51.1151505425,3360.5088461294,2051.9843071552,4210639.59681107,0.7363483631,0.9544357815,0.9109476609,0.0118673601,0.0966555931,0.0093423037,0.0527785924,0.0660627606,0.0043642883,-2.39557152781344E-07,0.0787938833,0.0062084757,0.000010553,0.0283317119,0.0008026859,3.2600816327,1.519096213,2.3076533045
Charlie Darwin - The Low Anthem.mp3,relax,89.1029094828,97998,1209.8518518519,0.2743910659,0.2999323527,0.0899594162,0.4122899487,0.2799836663,0.0783908534,0.2315707013,0.1723610851,0.0297083436,0.8736213194,8.6142625631,74.2055195067,-7.1004530932,78.4429784844,6153.30087351,0.0109053044,2.3366267758,5.4598246892,0.0499552973,0.0373772383,0.001397058,1793.5028451552,1008.6248786776,1017324.1458873,2264.5494199935,620.5426042457,385073.12368402,25.5097982297,9.8362327726,96.7514751558,4024.367331868,2360.2668672788,5570859.68477413,0.4350188421,0.6400400636,0.409651283,0.0380748494,0.0901247193,0.008122465,0.0676165601,0.0676972238,0.0045829141,-1.01070718301344E-05,0.0587907098,0.0034563476,-0.0001036937,0.0112146251,0.0001257678,4.3409705215,1.9866225019,3.946668965
Cologne - Haux.mp3,relax,143.5546875,173066,1504.9217391304,0.2255330314,0.3047345894,0.09286317,0.3759305346,0.3011927377,0.0907170653,0.2115134771,0.196457075,0.0385953823,2.2433972625,31.6864305702,1004.0298822817,-13.6859753198,73.2194381091,5361.0861170059,0.0085686159,2.4264250445,5.8875384967,0.0801412016,0.0565085337,0.0031932143,1325.8660342869,988.3410945649,976818.119205839,1555.3825660444,834.380647581,696191.065057765,22.9920311472,6.3521536076,40.3498554542,2484.8266412599,2158.0080806051,4656998.87595679,0.6809897891,1.0294703222,1.0598091442,0.0364952096,0.1023841762,0.0104825195,0.0573169248,0.0521405402,0.0027186359,2.60022807196947E-06,0.0794413835,0.0063109337,1.44175180594175E-06,0.0431324355,0.0018604071,13.6266303855,2.5464602903,6.4844600103
Arches - Olivia Chaney.mp3,relax,112.3471467391,139316,1266.5090909091,0.2806537337,0.3046500831,0.0928116732,0.3984236368,0.2917968509,0.0851454022,0.2284981441,0.1764140909,0.0311219315,1.8240014547,17.4339004852,303.9408861267,-7.5307430059,83.8738528193,7034.8231867619,0.00738259,2.2117755917,4.8919512682,0.0710166618,0.0545419455,0.0029748238,917.9394220113,674.6092448814,455097.633279466,1490.0074528407,520.9366565851,271375.000174011,24.5423220499,6.4479903046,41.5765789685,1511.8033583319,1323.0910785201,1750570.00205957,0.5622301453,0.9010639082,0.8119161667,-0.0109457951,0.1043390515,0.0108866377,0.0351528487,0.0390970672,0.0015285807,1.41145551424415E-06,0.0821586177,0.0067500384,-2.95086988444382E-06,0.0203251336,0.0004131111,2.7457596372,1.6819788111,2.829052721
Asylum - Chloe Foy.mp3,relax,129.19921875,154900,1249.1935483871,0.2405220248,0.3016894617,0.0910165313,0.3236157997,0.2912894996,0.0848495726,0.2012115973,0.206995716,0.0428472264,2.419289352,18.069025183,326.4896710635,-8.3733545087,54.6736382548,2989.2067200114,0.008029229,1.9809202788,3.9240451509,0.0935003906,0.0475710668,0.0022630063,1978.9562425167,762.109125621,580810.319354765,2334.800082247,524.3144943003,274905.688933352,24.4044766372,5.9049840566,34.8688367091,4413.8108102899,1644.7297795155,2705136.04762521,0.8274714585,1.0504387578,1.1034215838,0.0171412937,0.1108612825,0.012290224,0.0704135954,0.0494875926,0.0024490218,-9.38762980240426E-07,0.0998393595,0.0099678971,4.51972800874501E-06,0.0188892912,0.0003568053,1.8842993197,1.160469939,1.3466904793
At Last - Neko Case.mp3,relax,123.046875,151950,1276.8907563025,0.2952360238,0.2979925269,0.0887995461,0.4278510707,0.2713107067,0.0736094996,0.2404704033,0.1597101075,0.0255073184,2.8320314983,18.9891352706,360.5872583233,-9.2940113704,38.9885768914,1520.1091280148,0.0102057979,2.1603722355,4.6672081961,0.1049583107,0.0483375154,0.0023365153,2355.8422417133,705.9818833063,498410.419556764,2427.2571640283,313.7217390255,98421.3295372136,23.214733205,6.7241174611,45.2137556306,4932.7493390063,1209.176567194,1462107.970651,1.1711191585,1.4110148608,1.9909629373,-0.0089062748,0.0827963561,0.0068552366,0.1040656973,0.0658090819,0.0043308353,2.70175564764941E-06,0.099781543,0.0099563561,3.70115276382421E-06,0.0350753404,0.0012302796,3.0534240363,1.462442442,2.1387378962
Attraction - RIOPY.mp3,relax,161.4990234375,203006,1293.0318471338,0.2324218482,0.2979690012,0.0887855257,0.4027592582,0.2724239507,0.0742148089,0.2250863711,0.1807469471,0.0326694589,1.3454658262,12.845441652,165.0053712356,-7.8129637427,92.226763128,8505.7758370714,0.0115463585,1.6082190209,2.5863684192,0.0589475259,0.04730317,0.00223759,625.0918463966,260.5478813269,67885.1984639229,713.9344354934,187.6587681592,35215.8132670338,25.842901833,5.9746028141,35.6958787868,1082.6226201958,509.685424575,259779.232024189,0.5033441565,0.7904962083,0.6248842553,0.0291678877,0.088174057,0.0077746643,0.0411208776,0.0111249129,0.0001237637,3.28770761370833E-06,0.0723693222,0.005237319,-1.02687336038798E-05,0.0092013143,8.46641923999414E-05,2.460154195,1.3132619063,1.7246568346
Autumn Leaves - Eva Cassidy.mp3,relax,161.4990234375,202218,1279.8607594937,0.3109964924,0.3180377768,0.1011480275,0.3999029937,0.3009949418,0.090597955,0.2277579007,0.1773687459,0.031459672,3.7547261757,37.5806303076,1412.3037743152,-4.8610987865,80.4586838573,6473.5998080433,0.0088330756,2.3714971887,5.6239989159,0.1100030914,0.0614174679,0.0037721056,982.3569075393,995.5403746579,991100.637574038,1485.4709636034,611.5027543867,373935.6186225,24.8616447104,7.2192305278,52.117289414,1735.7520041451,1992.4873456397,3970005.82253445,0.7094898615,0.8890900444,0.7904811071,-0.0088165984,0.1052769474,0.0110832357,0.0479303602,0.0925944397,0.0085737303,-1.74785213857831E-06,0.1202038229,0.0144489594,3.80483334083692E-06,0.0203686431,0.0004148817,3.7105487528,1.8476519305,3.4138176563
Barcelona - George Ezra.mp3,relax,123.046875,155798,1277.0327868853,0.3658456282,0.3127727115,0.0978267691,0.3664398945,0.2887608268,0.0833828151,0.2181932386,0.1890106981,0.035725044,35.0049724535,208.5467356513,43491.7409508217,8.6654748276,46.5424403078,2166.1987498049,0.0113197511,2.5823006584,6.6682766903,0.3741317093,0.0917505771,0.0084181689,1237.4592843242,785.0175602908,616252.569964926,1979.8219805235,587.2687075701,344884.53489108,22.6294601125,6.7242122526,45.2150304182,2662.6422327,2129.8374762198,4536207.67511027,3.0036679777,3.4381193872,11.8206649207,-0.02918766,0.0963505652,0.0092834314,0.0332635933,0.041023741,0.0016829473,-0.0001453095,0.3398706317,0.1155120432,-0.0014047453,0.0986665562,0.0097350888,1.8692063492,0.9408380642,0.885176263
Berlin - RY X.mp3,relax,135.9991776316,171614,1280.7014925373,0.2203715944,0.2991772653,0.0895070361,0.3523688194,0.2929591131,0.0858250419,0.2103042144,0.1977510322,0.0391054707,0.733154435,11.0479803601,122.0578700368,-17.3224439596,94.8823850894,9002.6670002465,0.0032307718,1.5773971443,2.4881817507,0.0404138342,0.0386963971,0.0014974112,977.4062415328,544.0338428471,295972.822162942,1678.8804094417,540.4628973889,292100.14345405,23.8222178794,5.6299981944,31.6968796694,1588.5070611818,1530.2111543495,2341546.17689561,0.2796223093,0.5196323391,0.2700177679,0.022148025,0.1233232207,0.0152086168,0.0329901633,0.0296967256,0.0008818955,-0.000000313,0.052428741,0.0027487727,-2.66822712546855E-06,0.011861559,0.0001406966,5.1536689342,3.1926253402,10.1928565629
Beyond - Leon Bridges.mp3,relax,75.9995404412,96694,1289.2533333333,0.3353334909,0.3182184161,0.1012629603,0.3910802302,0.3147551676,0.0990708155,0.2215393792,0.1850773806,0.0342536368,10.2803416454,89.2957657803,7973.733786282,-0.7500839077,44.1655307409,1950.5941056274,0.0106833098,3.2840150853,10.7847550805,0.188430354,0.0991952047,0.0098396894,2215.6507886115,984.3601876734,968964.979076349,2545.5790570777,493.3718283785,243415.761037557,22.3972013795,7.0357863992,49.5022902554,4942.4201138618,2004.6245583314,4018519.61986522,1.8126504163,2.4409702765,5.9583358905,-0.0187207712,0.1048296429,0.010989254,0.0838942395,0.0732108689,0.0053598313,1.95086213352624E-05,0.1537183672,0.0236293375,0.0001629875,0.1170445234,0.0136994198,3.9322993197,2.0266016063,4.1071140707
Birds - Rosemary & Garlic.mp3,relax,135.9991776316,174000,1279.4117647059,0.2846593094,0.2906638221,0.0844854575,0.4602490972,0.2681311503,0.0718943138,0.2430396922,0.1557724024,0.0242650413,3.7876267779,19.4213820649,377.1900813115,-11.1627761441,76.7452629274,5889.8353817921,0.0086547261,1.7115839264,2.929519537,0.1227953061,0.0300259888,0.0009015599,672.0118289668,334.7675717352,112069.327085506,845.9320083875,261.1819948817,68216.034450384,25.7258969121,6.3210259743,39.9553693678,1072.0226842922,594.5318791801,353468.155361449,1.1060867267,1.185221838,1.4047508052,-0.0147580196,0.0912732478,0.0083308058,0.0420602143,0.030264387,0.0009159331,-7.51224888517754E-07,0.1187338084,0.0140977167,-3.40865949510771E-06,0.0178181548,0.0003174866,3.18461678,1.7013790952,2.8946908257
Nocturne - Recorded at Spotify Studios NYC - Blanco White.mp3,relax,123.046875,154364,1275.7355371901,0.3533945399,0.3158322806,0.0997500295,0.5000731334,0.2687177201,0.0722092131,0.2642984946,0.1161018479,0.0134796391,4.3640538019,40.4597692155,1636.9929249704,-6.4494449486,45.0737157747,2031.6398537396,0.0021776219,3.0630872025,9.3825032099,0.1210905239,0.0758734643,0.0057567828,2060.8006708191,795.066600905,632130.899874553,2145.6772201322,487.5365758112,237691.912753731,20.081741924,7.0519555337,49.7300768499,3961.3635461766,1731.763198037,2999003.77407526,1.4863515257,1.9817064809,3.9271605764,0.0031606377,0.0723172189,0.0052297801,0.1008622019,0.0589624063,0.0034765654,0.0002032923,0.1025613695,0.0105188349,0.0003512481,0.0715178996,0.0051148096,2.1675827664,1.4423923895,2.0804958053
Nothing Arrived - Live from Spotify London - Villagers.mp3,relax,135.9991776316,168696,1278,0.2451660433,0.305406697,0.0932732506,0.4229548611,0.2824320673,0.0797678727,0.2420164583,0.1573574506,0.0247613673,2.6222547817,29.4424333064,866.8568790032,-8.7576655764,70.7098327915,4999.8804534043,-0.0010511761,3.0277794105,9.1674481586,0.0867288038,0.0631012991,0.0039817737,1348.9329211695,985.0637584364,970350.608184928,1745.3589261389,521.4468792838,271906.847914824,24.5886933656,6.9526820136,48.3397871824,2466.7392506319,1906.0392609673,3632985.66434857,0.7040842863,1.1081064255,1.2278998501,0.0292057871,0.088651838,0.0078591484,0.0556708652,0.0658773624,0.0043398269,1.64817879522161E-06,0.0936475098,0.0087698558,-2.61836230492918E-05,0.0373055674,0.0013917054,2.2058956916,1.230219406,1.5134397869
Notion - Tash Sultana.mp3,relax,61.5234375,76360,1272.6666666667,0.3029457765,0.2931323457,0.0859265721,0.443472337,0.2715075555,0.0737163527,0.2381931728,0.163086927,0.0265973458,4.8033633689,36.4399774943,1327.8719597828,-7.7409462993,60.1032235854,3612.3974853599,0.0118143022,2.2369878334,5.0041145669,0.1367287487,0.0557209216,0.0031048211,1216.0146054324,483.4951672874,233767.576790242,1180.4709674013,337.3994063236,113838.359387507,25.7276686915,6.7342875438,45.3506287228,2409.1687654194,885.9981413549,784992.706484295,1.518811912,1.9012580554,3.6147821932,0.0405882089,0.0860318277,0.0074014754,0.075795838,0.0444721582,0.0019777729,-4.13180077885045E-06,0.1307795644,0.0171032939,2.65304661297705E-05,0.0428567678,0.0018367026,5.8038276644,3.4287270571,11.756169232
Nuvole bianche - Johannes Bornlöf.mp3,relax,78.3025568182,97295,1247.3717948718,0.2143962318,0.2888512806,0.0834350623,0.4043719212,0.2717633153,0.0738552996,0.2282930963,0.1766793579,0.0312155955,0.5375107824,5.4401561873,29.595299342,-10.9469367259,107.6238084311,11582.8841412078,0.0035711926,1.5120171976,2.2861960058,0.0382432789,0.0282213185,0.0007964428,432.8488760952,64.9591044085,4219.6852455593,589.8992024373,109.3919241945,11966.5930789751,25.1394173659,5.7489347851,33.0502511635,609.3546486491,124.0880471073,15397.8434349094,0.2808977417,0.4176327042,0.1744170756,0.0049967802,0.0944212042,0.0089153638,0.0304225296,0.0108505699,0.0001177349,-1.06763638996199E-06,0.045451656,0.002065853,-4.77653338748496E-06,0.0067539117,4.56153211416677E-05,20.2547664399,9.6533819097,93.1877822937
Olalla - Blanco White.mp3,relax,129.19921875,159899,1343.6890756303,0.2463111251,0.2952864691,0.0871940988,0.4156602577,0.2816675686,0.0793366192,0.2362065663,0.1659511717,0.0275397914,1.1466834242,8.3693681937,70.0463239623,-14.6049680304,68.6847086007,4717.5891955686,0.0119415121,2.6961409124,7.2691758197,0.058678221,0.0395473838,0.0015639956,1558.2920295748,610.8605909463,373150.661571217,1845.1072354895,491.3476119107,241422.475730383,23.5847827353,7.0127786755,49.1790647519,2985.7819453851,1520.1917952338,2310983.09429607,0.5997025126,0.8854983578,0.7841073417,0.007118514,0.099614344,0.0099230175,0.0711344905,0.03776816,0.0014264339,-2.24023506234516E-06,0.063406013,0.0040203226,-1.49965881064418E-05,0.0175477136,0.0003079223,5.9001904762,1.6756202087,2.8077030837
Old Soul - Acoustic - Hudson Taylor.mp3,relax,71.77734375,83876,1270.8484848485,0.2866231405,0.3114574967,0.0970057723,0.4546426655,0.28374557,0.0805115485,0.2510405237,0.1425201347,0.0203119888,0.1195042251,1.4241861359,2.0283061498,-15.4362228037,95.0698055317,9038.2679238415,0.008215502,2.584814084,6.6812638491,0.017708905,0.0150165753,0.0002254975,1558.9952133088,600.1239532691,360148.759287325,2208.0158616848,391.4829874568,153258.929468115,23.6508921418,5.8682850642,34.436769595,3287.2759556254,1483.5011573661,2200775.68390656,0.1534964107,0.2700961349,0.0729519221,-0.0070309375,0.081326915,0.0066140671,0.0489029545,0.0356322612,0.001269658,-1.268215470418E-07,0.0170097258,0.0002893308,2.36925401964072E-07,0.0120411543,0.0001449894,4.638185941,1.5309308083,2.3437491399
Only Lonely - The Ballroom Thieves.mp3,relax,123.046875,148395,1440.7281553398,0.3230863032,0.3167431734,0.1003262379,0.4420048078,0.2823364335,0.0797138617,0.2459346683,0.1511604189,0.0228494722,4.1572284667,34.7638696434,1208.5266325806,-4.3824971789,59.947725652,3593.7298108479,0.0016773997,2.4935678681,6.217880713,0.1160760894,0.065896973,0.0043424112,1405.071282282,707.0952864136,499983.744068301,2025.1124141377,541.4738727067,293193.954823952,23.1080760049,6.8228905039,46.5518348285,2921.561500384,1700.3473340441,2891181.05639098,1.0204341635,1.395721682,1.9480390135,0.0225506001,0.0910559168,0.00829118,0.0457332835,0.0342519764,0.0011731979,7.51357401895803E-06,0.1136605889,0.0129187303,3.07073833027971E-06,0.0399657972,0.0015972649,9.8824126984,1.7450286419,3.0451249612
Only Love - Ben Howard.mp3,relax,161.4990234375,204592,1278.7,0.3732161821,0.3082825441,0.095038127,0.4609797491,0.2896565242,0.083900902,0.2443104112,0.153771767,0.0236457563,6.4228629038,42.3538903634,1793.8520289172,0.6190672043,48.5022620388,2352.4694228765,0.0101122139,3.1253278792,9.7676743522,0.1549662352,0.0635784939,0.004042225,1779.2995170747,826.9222182898,683800.355101258,2242.2409804411,519.6662189937,270052.979163207,21.924335424,6.5782771321,43.2737300262,3838.0726250333,1901.0032835661,3613813.48412904,1.5409716591,1.96778988,3.8721970117,0.0057042166,0.0875035615,0.0076568733,0.0578246692,0.0436956899,0.0019093133,2.52343670581467E-06,0.1283441186,0.016472213,-1.2121478903282E-05,0.0749250576,0.0056137647,2.1211428571,1.2157431425,1.4780313885
Party Of One (feat Sam Smith) - Brandi Carlile.mp3,relax,135.9991776316,170129,1279.1654135338,0.2741635405,0.3043067218,0.0926025809,0.4181766984,0.2783965125,0.0775046181,0.2409828347,0.1589358572,0.0252606067,0.7316997359,16.7329143374,279.9904222237,-13.2373302262,73.5573485859,5410.6835309817,0.0036353134,2.6670281259,7.1130390243,0.0438811891,0.0364937261,0.0013317921,1787.2440276851,1111.3208192294,1235033.96325262,2098.6006432462,627.7025478556,394010.488584429,25.8044551766,11.4543405905,131.201918364,3483.2872703718,2316.1243294172,5364431.90931827,0.4132597936,0.6347606081,0.4029210296,0.0272543775,0.0940116491,0.0088381902,0.0802657656,0.0840073427,0.0070572336,-4.16879174736096E-06,0.0427700467,0.0018292769,-5.13009035785217E-05,0.0308493935,0.0009516851,3.2461496599,1.5377957325,2.3648157149
People Change - Mipso.mp3,relax,172.265625,215204,1288.6467065868,0.3341908334,0.2964348151,0.0878735996,0.4553032795,0.2764565872,0.0764282446,0.2465123835,0.1502164375,0.0225649781,3.5953592887,24.8122160966,615.6460676235,-1.8814561243,65.1854836305,4249.14727614,0.0098677081,2.7612885384,7.6247143923,0.1117500588,0.0532431863,0.0028348367,1010.8105786854,510.848533231,260966.223904223,1579.5211498994,512.8532363038,263018.441987305,22.9166629486,6.9677739208,48.5498734115,1832.5972518685,1231.382462096,1516302.76795766,1.0867397518,1.3697201376,1.8761332553,0.0167298593,0.0845731101,0.007152611,0.036351632,0.0209608798,0.0004393585,-0.000000707,0.1024642363,0.0104989195,-7.71552186051849E-06,0.0411128812,0.0016902691,2.4566712018,1.3964751764,1.9501429183
